river_code,river_name,parent_code,parent_name,basin_name,stream_order,is_civilian,topology_path,source_type,waterway_type,description,has_osm_geo,wikidata_id,meta_data
2370I0,阿美溪,237000,秀姑巒溪,秀姑巒溪,2,0,0@237000@2370I0,WRA,river,秀姑巒溪官方水系,0,Q106695599,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.4031765, ""outfall_lat"": 23.3951344, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.4032,23.3951 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
237080,鰲溪,237000,秀姑巒溪,秀姑巒溪,2,0,0@237000@237080,WRA,river,秀姑巒溪官方水系,0,Q32491047,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第九河川分署 唯一管轄縣市 花蓮縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
237041,中平溪,237040,豐坪溪,秀姑巒溪,3,0,0@237000@237040@237041,WRA,river,秀姑巒溪官方水系,0,Q105771933,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.2571638, ""outfall_lat"": 23.3877817, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.2572,23.3878 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
237064,阿夜西溪,237060,富源溪,秀姑巒溪,3,0,0@237000@237060@237064,WRA,river,秀姑巒溪官方水系,0,Q106687536,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第九河川分署 唯一管轄縣市 花蓮縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
237063,大肚滑溪,237060,富源溪,秀姑巒溪,3,0,0@237000@237060@237063,WRA,river,秀姑巒溪官方水系,0,Q106687520,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.4162314, ""outfall_lat"": 23.5655999, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.4162,23.5656 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
237065,馬遠溪,237060,富源溪,秀姑巒溪,3,0,0@237000@237060@237065,WRA,river,秀姑巒溪官方水系,0,Q106695423,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.326517, ""outfall_lat"": 23.5549264, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.3265,23.5549 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
237062,太多蘭溪,237060,富源溪,秀姑巒溪,3,0,0@237000@237060@237062,WRA,river,秀姑巒溪官方水系,0,Q106687505,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.3807101, ""outfall_lat"": 23.5528467, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.3807,23.5528 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2370L0,樂和溪,237000,秀姑巒溪,秀姑巒溪,2,0,0@237000@2370L0,WRA,river,秀姑巒溪官方水系,0,Q106695608,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第九河川分署 唯一管轄縣市 花蓮縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
237020,樂樂溪,237000,秀姑巒溪,秀姑巒溪,2,0,0@237000@237020,WRA,river,秀姑巒溪官方水系,0,Q3830053,"{""code_status"": ""draft"", ""deprecated_codes"": [""237000-C11""], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.1042736, ""outfall_lat"": 23.3983886, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.1043,23.3984 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}, ""merged_draft_codes"": [{""code"": ""237000-C11"", ""name"": ""樂樂溪"", ""merged_at"": ""2026-09-13 08:21:12"", ""reason"": ""OFFICIAL_6CODE_UNIFICATION""}]}"
2370A0,崙天溪,237000,秀姑巒溪,秀姑巒溪,2,0,0@237000@2370A0,WRA,river,秀姑巒溪官方水系,0,Q35405527,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.2107685, ""outfall_lat"": 23.2300254, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.2108,23.2300 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2370A1,打巴溪,2370A0,崙天溪,秀姑巒溪,3,0,0@237000@2370A0@2370A1,WRA,river,秀姑巒溪官方水系,0,Q106695436,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第九河川分署 唯一管轄縣市 花蓮縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
237010,三笠溪,237000,秀姑巒溪,秀姑巒溪,2,0,0@237000@237010,WRA,river,秀姑巒溪官方水系,0,Q105771577,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.3477185, ""outfall_lat"": 23.4320562, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.3477,23.4321 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
177000,佳冬溪,0,,佳冬溪,1,0,0@177000,WRA,river,佳冬溪官方水系,0,Q107804388,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""7"", ""river_office_name"": ""第七河川分署"", ""office_valid_counties"": [""高雄市"", ""屏東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""屏東縣"", ""primary_county_code"": ""10013"", ""is_border_river"": false, ""border_counties"": [""屏東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Locality_Keyword_Match (從傳統鄉鎮/地名關鍵字 '佳冬' 推導至 屏東縣)"", ""county_derivation_tier"": ""Tier_3_Locality_Keyword_Match"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2200J0,電光一號溪,220000,卑南溪,卑南溪,2,0,0@220000@2200J0,WRA,river,卑南溪官方水系,0,Q106764325,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2200K0,電光二號溪,220000,卑南溪,卑南溪,2,0,0@220000@2200K0,WRA,river,卑南溪官方水系,0,Q106764364,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
220071,楠溪,220070,紅石溪,卑南溪,3,0,0@220000@220070@220071,WRA,river,卑南溪官方水系,0,Q106764106,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.167162, ""outfall_lat"": 23.0834373, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.1672,23.0834 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2200A0,加典溪,220000,卑南溪,卑南溪,2,0,0@220000@2200A0,WRA,river,卑南溪官方水系,0,Q106764150,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2200F0,拉庫散溪,220000,卑南溪,卑南溪,2,0,0@220000@2200F0,WRA,river,卑南溪官方水系,0,Q106764236,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
220035,嘉豐一號溪,220030,鹿野溪,卑南溪,3,0,0@220000@220030@220035,WRA,river,卑南溪官方水系,0,Q106764052,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.1303954, ""outfall_lat"": 22.8749449, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.1304,22.8749 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
220033,嘉豐二號溪,220030,鹿野溪,卑南溪,3,0,0@220000@220030@220033,WRA,river,卑南溪官方水系,0,Q106764018,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.1344212, ""outfall_lat"": 22.8803159, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.1344,22.8803 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
220032,嘉豐溪,220030,鹿野溪,卑南溪,3,0,0@220000@220030@220032,WRA,river,卑南溪官方水系,0,Q106764007,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.119206, ""outfall_lat"": 22.8723998, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.1192,22.8724 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2200I0,山里一號溪,220000,卑南溪,卑南溪,2,0,0@220000@2200I0,WRA,river,卑南溪官方水系,0,Q106764303,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2200D0,山里溪,220000,卑南溪,卑南溪,2,0,0@220000@2200D0,WRA,river,卑南溪官方水系,0,Q106764203,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2200C0,中野溪,220000,卑南溪,卑南溪,2,0,0@220000@2200C0,WRA,river,卑南溪官方水系,0,Q106764187,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
250030,楓溪,250000,和平溪,和平溪,2,0,0@250000@250030,WRA,river,和平溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.7148715, ""outfall_lat"": 24.3275559, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.7149,24.3276 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
139020,十股坑排水,139000,房裡溪,房裡溪,2,0,0@139000@139020,WRA,river,房裡溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
139010,南勢林支線排水,139000,房裡溪,房裡溪,2,0,0@139000@139010,WRA,river,房裡溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
113000,林子溪,0,,林子溪,1,0,0@113000,WRA,river,林子溪官方水系,0,Q11105934,"{""code_status"": ""draft"", ""deprecated_codes"": [""0-C07""], ""replaced_by"": """", ""river_office_id"": ""10"", ""river_office_name"": ""第十河川分署"", ""office_valid_counties"": [""基隆市"", ""臺北市"", ""新北市""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""新北市"", ""primary_county_code"": ""65000"", ""is_border_river"": false, ""border_counties"": [""新北市""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Locality_Keyword_Match (從傳統鄉鎮/地名關鍵字 '林子溪' 推導至 新北市)"", ""county_derivation_tier"": ""Tier_3_Locality_Keyword_Match"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
126030,三七北圳幹線,126000,社子溪,社子溪,2,0,0@126000@126030,WRA,river,社子溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
126010,上?榔溪幹線,126000,社子溪,社子溪,2,0,0@126000@126010,WRA,river,社子溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
126050,老坑溪幹線,126000,社子溪,社子溪,2,0,0@126000@126050,WRA,river,社子溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
126040,秀才窩幹線,126000,社子溪,社子溪,2,0,0@126000@126040,WRA,river,社子溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
126020,東明溪幹線,126000,社子溪,社子溪,2,0,0@126000@126020,WRA,river,社子溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
